"","Sample","Joint.Location","Pathotype","Seropositivity","GCTreatment","Protocol","Sex","Age"
"MED4-AS1",0.344935253732737,0.0619671176174008,0.0321035568001116,0.0087284873207083,0.0729017817428845,0.00125922402341994,0.000980022659480273,0.0176261924644261
"ITM2B",17.6352221963377,0.355270312638722,6.16682172958183,0.278624552211404,2.93964100985706,0.529565913794827,3.71884938696039,0.489689694326989
"RB1-DT",0.188473629722818,0.0064556018730122,0.0036777652423714,0.0118018391008445,0.0128353789711655,0.00797587745060557,0.0110131330015806,0.0166618958702403
"RB1",1.47344713936445,0.40740158457907,0.0840482608042259,0.133875940591677,0.0639008536403196,0.0232693702004072,0.0440167075130504,0.00296546275977416
"AL392048.1",0.0397838877522205,0.00359107132971159,0.000375204302771603,0.000102609681429389,0.0082235236757211,0.00130108385266725,0.00246554710708891,0.000609732187450973
"LPAR6",2.01686832005958,0.321449809722685,0.0268773748116513,0.0308762103967797,0.0725634408365261,0.0355618880273023,0.0470909819442422,0.112680505936003
"RCBTB2",1.03599904183534,0.000625946797516708,0.037659315745886,0.22313044317589,0.0055118236029883,6.9082954023969e-06,0.261087342439781,0.0235886935827434
"AL157813.2",0.0272521042242069,0.0037844466732051,0.00378229197112168,0.000465127209714478,3.84346592330331e-06,0.00187228045160914,5.7072620407439e-05,0.000799871148926545
"AL157813.1",0.032253902719237,0.00438966135962726,0.000779363726277627,0.000125190383992724,0.0029420143721981,0.00669259517303011,0.0141568523028934,0.000111417892445509
"LINC01077",0.0194660725677198,0.00338114009802437,0.0018208241947093,8.09350964026123e-07,0.00191966998623894,9.99320353134436e-06,0.00200713778077954,0.000206550725767585
"LINC00462",0.0317205249141472,0.00251992155035907,0.00834872501066508,0.00476011621302064,0.00106451291348453,0.00098003846764616,0.000151493894429144,0.0038180170867097
"CYSLTR2",1.55934307267963,0.0697134870471516,0.41424241697644,0.772863016416492,5.4675599603371e-07,0.047724662982962,0.364201590744095,0.0169377940040238
"AL161421.1",0.512166922486079,0.128644526374488,0.111633419682855,0.0130983051769173,0.00137295472846244,0.0123676319701782,0.0852738938761477,2.70402567448258e-05
"FNDC3A",3.23983863773567,0.809715854768411,0.960202768444962,0.94482628316408,0.0954959371899822,0.00542693115956894,0.00294344229085919,0.143853597071686
"MLNR",0.0235739132157464,0.00624165571390112,8.74403378814392e-05,0.000586958174964014,0.000108724108072167,0.00467149424433488,0.00355991299390013,0.000821183237531553
"CDADC1",0.840077284465102,0.12539873813201,0.176207041227905,0.00412655200708878,0.0495108758641116,0.00469756473686633,0.0655283933142847,0.0866321268555903
"CAB39L",0.402070730797921,0.0296623352146419,0.00586469681929103,0.0359808735449496,0.0027892390238704,0.0328519962163321,0.10740823266373,0.00133692670535313
"SETDB2",1.56944259292616,0.257807381668551,0.265179617048539,0.0314478134235796,0.0161894628677883,0.163017929535947,0.302280710197866,0.0920012459633912
"PHF11",1.21319806783016,0.0538799661434997,0.0931344143810797,0.0531454140388132,0.00457090749242939,0.0164558774385259,0.456481607034398,0.0235959153428222
"RCBTB1",0.17930490205702,0.0524960605506775,0.00436840484275836,0.000677454006559053,0.00587592902323575,0.001281118737817,0.0039371585447423,0.00206309258743431
"ARL11",0.669663082639926,0.168090002717647,0.016966108977079,0.0223219638132877,0.00357468319995835,0.0252631566345696,0.00308062594875924,0.0240576714599317
"EBPL",3.10730688203354,0.163384408909284,0.558516480454163,0.54121354326282,0.218606030915003,0.049974324196711,0.280893191579212,0.183722434144917
"KPNA3",1.11411464249908,0.0122751262343734,0.258646086463798,0.160386389386469,0.0386372479506902,0.0406616210455013,0.564508973223388,0.0220076603138164
"AL136301.1",0.0188491540606739,0.00157875048663048,0.00773750969296216,0.00140312196291736,4.54467295019079e-05,0.000858066366726806,0.00396033547828134,0.00225695222646483
"SPRYD7",0.872078690096745,0.148744373263665,0.0216334161190934,0.000640918247440947,0.14507845746512,9.78807683793548e-06,0.293591090476941,0.0915173134596103
"DLEU2",1.6617703186545,0.243563724522122,0.00849227058671298,0.185928174397598,0.168036478174616,0.000750650002057096,0.0614737403938026,0.247726028693607
"TRIM13",0.354759635452284,0.0322018196350804,0.0467825772359265,0.0120556051919629,0.00109597082503798,0.000685315152626487,0.00461411641586862,0.00834679888999101
"KCNRG",0.0391829468992744,0.00292899836170646,0.0119438801679195,0.00161719360759482,0.00704228018144626,0.00429714925488378,0.0107348351348069,3.57989790034097e-06
"DLEU1",3.72344565207215,0.516804104990354,0.0400361304896846,0.269853242507345,0.0312808666249609,0.0105234336217452,1.08182236974882,0.000658295075706139
"AL137060.3",0.131404639851962,0.0103921166466514,0.0105526916568621,0.0012601933704337,0.00701110071712474,0.0139447507170098,0.0133060529458051,0.000375894196535942
"AL158195.1",0.154744510477411,0.0192325955134742,0.0137491573507176,0.00690557052436258,0.0110045566028449,3.75115882800259e-07,0.0178108616194383,0.0018419087599808
"DLEU7",2.33421031503144,0.322825655416614,0.0286630622642225,0.209859286105296,0.00118173755534468,0.0191658589296262,1.01697939507027,0.0103968409982613
"RNASEH2B-AS1",0.0908913215136975,0.0189719639811958,0.00259741372453659,0.000117881928751729,8.80416733406442e-05,0.00458267622085451,0.00657740790211969,2.14770816131526e-05
"RNASEH2B",1.90507992452498,0.0192477852257622,0.237308489327559,0.19166096654063,0.00624268378098813,0.0126645500563072,1.23135046730729,0.0211148714346576
"C13orf42",0.0405585079243709,0.00270979675841554,0.00484284223662979,0.00666489090398459,0.00228364696760464,0.0018610663402252,0.00884799268847658,0.00214079998884786
"FAM124A",0.622533522908086,0.0648088546149173,0.0302256021518232,0.00374498905678644,0.152436054238569,0.102683178761853,0.203501100126613,0.00288214911248197
"SERPINE3",1.4165878254823,0.224933811270467,0.039620924185757,0.0841963469889628,0.195644173400766,0.0573550978822168,0.900797736373959,0.0222959570488013
"INTS6",2.61221089653327,0.409014109659767,0.346546247826229,0.176920534851521,0.00554485133930083,0.0989277355070484,0.289605919263969,0.199076143755206
"INTS6-AS1",0.150801302470771,0.0291670453699266,0.0296161898266756,0.00918736014754451,0.0288686263247073,0.00541503016701084,0.0217767467401542,0.00438399131121869
"WDFY2",2.77983563185396,0.184978829977722,0.619578552529199,0.558951215836134,0.00355535624838588,0.0539347876512219,0.850725940139452,0.0299851725021782
"DHRS12",0.326174233605681,0.276225635005933,0.00636960463742398,0.00323264907131637,0.0277693667661505,0.0234235311315278,0.0395228136917281,0.0123770988516569
"AL162377.1",0.354582475986753,0.0683050915452843,0.0620808329934497,0.00357741743592932,0.00479632115193418,2.64233936952962e-06,0.00528059980139384,0.00626159690690908
"TMEM272",0.184272703508481,0.0113983754142621,0.0409493900373925,0.0147344321760889,0.0175967608948446,0.00702554306891701,0.00881528313998459,0.0156871655857538
"ATP7B",0.148078269417729,0.0362240433552263,0.0560747486922808,0.0399373367144129,0.0303642653945224,0.00843404927183267,0.00592787462351252,0.00936744693278424
"ALG11",0.466869522111402,0.0183315180048771,0.0476313286432828,0.0495338905099341,0.0265539574749507,0.00332586977697114,0.0524731864606554,0.00279884453868728
"NEK5",0.0839262893281068,0.00668227066957794,0.00255768149866054,3.2801042548769e-06,0.0136523922581899,0.0349733984537859,0.000109809903325875,0.00988132569419431
"NEK3",0.57682242314463,0.0132524735517725,0.00575640487687767,0.0724119251788169,0.00349076753980437,0.052940372970034,0.136609045408542,0.0140365282797372
"THSD1",0.446118606610058,0.100304662767214,0.0739738559481395,0.0385570699357518,0.00648934714357896,0.00381095025704381,0.00050686439385661,0.0183667533730558
"VPS36",1.1014825491278,0.00503865599715825,0.194076635887608,0.0883026624022176,0.0021483272844014,0.0081922569566184,0.709834995543412,0.00763194695566627
"AL359513.1",0.179229028165995,0.0102249576936719,0.00873663507227063,5.38729473587019e-05,0.00789329694887986,0.00047211862508334,0.0019653403181441,0.0080026815680645
"CKAP2",1.29764334281661,0.0427007543557067,0.28408349808271,0.00483763226171163,0.225391147176202,0.000497275015931553,0.209633849423851,0.00700421881038027
"LINC00345",0.282866489250888,0.113917727152668,0.00889576956695226,0.00428239606250491,0.0494218777411737,0.048219290888396,0.00811394263372511,0.0274075614820624
"HNRNPA1L2",0.0733392520471554,0.0126304426651069,0.0061530944599153,0.000203358798012143,0.00915200362010538,0.00339357853537114,0.0104654880320187,0.000756623012643232
"AL139089.1",0.0330029257296305,0.00486844739088221,0.00105328580911612,0.0120855652405716,0.000289685759657932,0.00442560494965383,0.00458110683293489,0.00111877408561778
"SUGT1",1.12234042395624,0.106745165587452,0.322310667908221,0.0248078271792629,0.102281085182387,3.26082489898738e-05,0.361582368110103,0.121000723942855
"CNMD",0.110013108106799,0.00438815218058997,0.00762143648097569,0.00713865162353944,0.00130712087960116,0.00151368711402977,0.0399751470087861,0.000408150071673496
"OLFM4",0.135381644361254,0.0414995662622819,0.0152859689760865,0.00746970977543171,0.00923406914286051,0.00329564445503694,0.0359558914115987,5.89660280270188e-05
"LINC01065",0.0292140567854871,0.000354109834421745,0.00367825176840197,0.00413533147509693,0.00235091591168635,0.000103970259135444,7.10161884187599e-05,0.00167984092365181
"AL356295.1",0.0359250237708997,0.00420113293311264,0.000345244475097317,0.00026609361318819,0.00431890112413402,0.00246225163967884,0.000690678786385845,0.00823515463085345
"LINC00558",0.0622388187357381,0.000827275788972681,0.0245711798298465,0.0133877143562944,0.000715633369385849,0.00231762302762561,5.85480820491924e-06,0.00396714119984543
"LINC00458",0.0293171093026734,0.00894358769911729,0.00834395401888566,0.000494068381051704,9.49281343420871e-05,0.000394624787347642,0.000991153169349612,0.000416063942298983
"AL442636.1",0.0521688889504213,0.010869701859173,0.00262281109605356,0.00348945721148075,0.00638166241699878,3.29371397933542e-06,0.00524025682353546,0.0052124160065059
"LINC02335",0.0240316920342876,0.00400817179156965,0.00127899306612278,0.00134015468371551,0.00055116327961624,0.00477160993016534,0.0011120881917126,0.000512226191373699
"AL354821.1",0.0262243076109669,0.00172171894641249,0.00759725133399058,1.50967016665504e-08,0.000151477058552008,0.000243862404847306,0.00207552056363802,0.000383583226259976
"PCDH17",2.42655195652703,0.193129967518746,0.530021514499535,0.342307107661921,0.310958135944728,0.0213381602832796,0.302145170110824,0.352105577009509
"LINC02338",0.0221377947302703,0.00351848986922532,0.00222187623322156,2.51672854001406e-05,0.00233312585905532,0.000672835632564706,8.06504929951046e-05,1.39124947451386e-05
"AL159156.1",0.137792882451082,0.00906293606044439,0.0509731915161571,0.0257551311846349,0.00021060916608473,0.00348948641885061,6.36252780572555e-05,0.002012514797467
"DIAPH3",0.677063030706659,0.0536807426250729,0.132298788446161,0.0235174158529139,0.223708079445217,0.130082042395174,0.086294109041507,0.0416607104691158
"DIAPH3-AS1",0.0551084389803114,0.00445200337948481,0.0215547804351734,0.00358617804202543,0.0148870583947747,0.011119677416016,0.000314655473609982,0.0054004484225767
"DIAPH3-AS2",0.0585289271052836,0.007310975727437,0.00632964596927188,0.00128015674394355,0.0191785794560917,0.017650903166011,0.00439350849281706,0.000269786554463192
"TDRD3",1.23160948297909,0.00581058698868597,0.361414324466292,0.00634000024358761,0.0416098751393257,0.0544883227762916,0.512567289219612,0.153925698496926
"LINC00378",0.0316236053050645,0.00699565980967209,0.00236850140022948,0.000356511919352709,1.92202371351868e-05,0.000298069288540148,0.000278119217245187,0.000993290442752315
"LINC00358",0.0164438805048239,0.00195310772167501,0.00346541406229806,8.42648810728264e-06,5.70268256172568e-05,5.70695771751062e-05,0.000662097147441365,0.000300683073617414
"LINC01075",0.0264559638484263,0.000248045140682773,0.00415847295343053,6.48985015727632e-06,0.00274961025730214,0.00156811462492801,0.00119152624461494,0.00365561452309038
"LINC00448",0.0169455052741907,0.00114245316844563,0.00591248446611958,0.00182884563483254,0.000699967853035055,0.00115497243413643,0.00528737598056717,0.000132096011162819
"AL354810.1",0.0759070371412318,0.00956750973203357,0.00317086885543993,0.0115486843761725,0.00143587703771431,0.00529778169219286,0.0149233820898709,8.28242967543247e-06
"LINC00376",0.0250842625438397,0.00859522282113945,0.0051021079636504,0.000300065483094247,0.000329523552977662,8.67601349652247e-06,0.00775531519328077,0.000639868555585288
"AL359208.1",0.0521805437726952,0.000728772926006371,0.0133366480601582,0.00104038980234256,0.0106747166514043,0.00122855828490476,0.0037094659878889,0.00165474503937002
"AL445989.1",0.0317667305343661,0.00118857490979396,0.00466335029162268,0.000983771203078021,0.00278181087343121,0.00133661263806983,0.00459144775228904,0.00165624920350771
"LINC00355",0.0750703002308284,0.00225224803890312,0.0175434589953394,0.00210314752738805,0.0149785541410319,0.00367087171474489,0.000859871619485197,0.00275628061979782
"LINC01052",0.033859921474988,0.00449219246518862,0.00175470942268552,0.000556639635651557,0.00379221953331621,0.0113580405193159,0.00826558100542885,0.00130486182832179
"PCDH9",1.54553896027448,0.0978416719304098,0.435044974922105,0.000243589047443926,0.0646707829885962,0.0271884036734615,0.56392343983267,0.0351406593473991
"PCDH9-AS1",0.157737476896291,0.0119861233466967,0.0363710546088192,0.0043432678903832,0.00557463000873115,0.00767412903048825,0.0998469223210785,0.000805647960044897
"PCDH9-AS2",0.331430135596766,0.0529537079727915,0.0878549954081764,0.00411937587669886,0.0136535146181616,0.00850476494086427,0.135204095347374,0.000727162224067879
"PCDH9-AS3",0.0451853240674094,0.0111913791750906,0.00835675970375371,0.000105035275221876,0.000282378287919105,2.00591489529778e-05,0.012392272308992,0.00179156124539004
"PCDH9-AS4",0.0425714548424327,0.0149013400264519,0.00608961743367997,0.00228321313009427,0.00559604541311431,0.000231502376035753,0.00693230604777995,0.0081121421801944
"AL160254.1",0.0935021101470035,0.00930109111595412,0.0239374999034592,0.00511843257372524,0.000734074155217534,0.00540599558256361,0.0477540241766716,0.000426324874225337
"AL512452.1",0.0329102820583738,0.0164428699081398,0.00465699207259362,0.00593793957991418,0.00923051155150567,0.00971937672850087,0.000162110593726617,0.00411099204339349
"LINC00383",0.027241771090869,0.00481868132607977,0.000158324862897796,0.00105322150256715,0.00594075987828679,0.0015300863989598,0.00385497803110368,0.000354289262582963
"KLHL1",0.0490354662745385,0.00326276755630017,0.00288842801157152,0.000809698140780135,0.00204253597505533,0.00702644008407916,0.00166292829641979,0.00401872345591192
"ATXN8OS",0.030436168628023,0.00210776349285346,0.00194612244238668,9.62321268227484e-06,0.00167849624659322,8.80889356347225e-05,0.000570890337359131,7.80982233550276e-05
"LINC00348",0.0141547444082457,0.00122299953029259,0.00419621419075478,0.00163522579060826,1.04006171453008e-05,0.000308903260648474,0.000655113833736287,2.96566999624659e-05
"DACH1",2.11485136129008,0.0875457900571197,0.784469310333102,0.268756520103497,0.0934104122741752,0.0184893304014166,0.640163467705246,0.147432396637559
"MZT1",0.885679164821251,0.0609766269469625,0.0686994089559634,9.26699271763809e-06,0.0865395940336633,0.00379406937945914,0.155728356274976,0.216666160280599
"BORA",0.387880449641831,0.069861748333766,0.061687866418203,0.0127268746378584,0.0286929794589885,0.0333909272179023,0.0735362445613674,0.000690599968056205
"DIS3",0.809837331458141,0.0425436193117301,0.402191655916384,0.0648324550233337,0.00900880845534635,0.00695395818256506,0.0894752028803847,0.000696207910899638
"PIBF1",1.99613298276309,0.00988363204657006,0.0480133172674924,0.0721548053851384,0.144131603727815,0.0731552463307583,1.02697222244094,0.137598979856468
"KLF5",1.93910203980514,0.60628383987027,0.22377350891345,0.0257540068940965,0.00833620270999091,0.21349484784341,0.0490342043336534,0.149509960313288
"LINC00393",0.112981805070789,0.0139968937449608,0.00152617224637996,0.0068164087669853,0.000544510777533702,0.00157749509268612,0.0383199526738043,5.15004485723836e-06
"LINC00392",0.0223460415313959,0.00118454604179918,0.00105196858448675,0.00554866979179947,0.000938768389346922,0.000767990240679861,0.0040052136121016,0.00064554270376993
"KLF12",4.67340567534167,0.129288459497234,0.0296260750046962,0.267528470056477,1.37539097730763,0.000658232277483961,0.0016750965171286,1.00115113156635
"AL159972.1",0.041902932020299,0.00159307360269034,0.00789359237338694,0.00456065094357472,0.00029924063721376,1.96480898217999e-07,0.00119335253000452,0.000986823102677725
"LINC00402",0.543641576055176,0.0779454711052563,0.0181023523952994,0.00210824394734077,0.149385735746987,0.000358611898976235,0.00892749441415708,0.0486939471909698
"AL353660.1",0.992334075323842,0.137770862366682,0.0164191627165744,0.000309610438875563,0.389564931003183,0.0125616047512711,0.00908039198773691,0.183906938947198
"LINC00381",0.234735014202325,0.0296025968056668,0.00827175534728886,0.00126149567812872,0.0541512182405057,5.2473474454473e-07,0.00332370130730064,0.0411447874828164
"TBC1D4",1.24671809179625,0.252237882185591,0.0771418660001411,0.174921353868873,0.000319881524768473,0.0231039315313986,0.0353915752387191,0.0143660026133752
"AL139230.1",0.0340399432811944,0.00433900991620995,0.00488602684235451,0.00201964668670174,8.03903265289563e-05,0.000312964738458099,0.000627067752867472,0.00584101628660072
"COMMD6",4.94327101021218,0.629770297673149,0.224543248567988,0.272306670193867,0.958297597755187,0.106894026334525,0.0243587139778123,0.670245408144343
"UCHL3",0.629427082635003,0.0135011969427112,0.22677098849937,0.0416985637258782,0.0325366925401638,0.111673118252165,0.286607127684591,0.0120424356638615
"LMO7-AS1",0.198741828286508,0.0213029391667341,0.0114211325168645,0.00057719072549256,0.0100117819152978,0.00702064418839354,0.0436314514874581,0.00699511578016176
"LMO7",2.93947495721814,0.679027026250123,0.172318205842414,0.227188863942851,0.656177915968925,0.739809571529648,0.0312816487576972,0.784703453451085
"AL137244.1",0.0222785358445665,0.000340295334566587,0.00564518730603591,0.001199280452302,0.00277423668656462,3.2208800937461e-05,0.00177505513867526,0.000252339104500621
"LMO7DN",0.0156087646800085,0.000333248021278099,0.00233918922986076,0.000323500165777535,8.97083331508064e-05,2.30907495901711e-05,0.000137170154368427,4.65373198532681e-05
"LINC01034",0.0623434330229489,0.00420151659152879,1.97056365669468e-05,0.00261290657959101,0.00326327546131822,0.0116654649652714,1.95152621840222e-06,0.00758313033792923
"AL136441.1",0.264438111037846,0.039780027088443,0.0508203626582326,0.000130491098981889,6.055174139874e-07,0.0116706900498253,0.0152626983935589,0.00112921027900503
"AL161717.1",0.123346440988725,0.0174945789893521,0.0215890646967809,0.00089413968989982,0.00213065156849934,0.00574090921930948,0.00914781626106809,6.06739980479887e-07
"AL365394.1",0.0325485764466116,0.00590331189368465,0.00428097060127808,0.000165868347656861,0.000948057978467087,0.000656732828308026,0.00715042314426428,0.00139601407348477
"KCTD12",8.41910271536361,1.07741316755078,0.237016113238819,1.38651035043628,1.87654628415014,0.12250593996368,1.80191340584649,1.53114081883579
"AC000403.1",0.0838196538894609,0.00787894526977917,0.00108730932958379,0.000118296072681989,0.00195309151302947,0.000180858161968889,0.0207014414611906,0.00978583352634343
"ACOD1",0.135733104366609,0.025633627984456,0.00165498102627781,0.0108239019483758,0.0185000443876038,0.0166056977705109,0.0135029392916652,0.0118859641295432
"CLN5",0.403505665260551,0.0627281984687533,0.00863189395510222,0.000304177691701213,0.00031107322054913,0.00677176947005975,0.101832517424283,0.00284001392467648
"FBXL3",0.382243628081436,0.0582459862365492,0.0224043254590578,0.00631630255477633,0.00154670176166771,0.0486127271637771,0.0433858075481575,0.0306880224065997
"MYCBP2-AS1",2.58816564964404,0.46712221825348,0.0546407717220809,0.152013521239136,0.520405355773501,0.00120382426289645,0.0351280561616374,0.0673950524797684
"AC001226.1",0.0564275388119762,0.00514163455566097,0.000907744658984466,0.00671309286051081,0.00216464162416941,0.00297369498243327,0.000451271979695633,0.000698906090701445
"MYCBP2",5.01131804582928,0.219607747554629,0.442389535506349,0.0454750141296367,0.257621144955922,0.0185790928706631,1.3990863962635,0.0726451705010622
"MYCBP2-AS2",0.0361720195786952,9.81209505868108e-05,0.00275942991683209,0.00034644161708286,0.00814132017719071,0.00568284526328844,0.00453232991616259,0.000189472512235334
"SCEL",0.0306846821438445,0.00169356437943469,0.00170653935703813,4.99085516469933e-05,0.00474669170288378,0.0012711821177791,0.000956547803199204,0.00529437272246414
"AL137140.1",0.0360071535445483,0.000271979947930046,0.00602039472392679,0.00054928984165592,0.00511126702487097,0.00154681204944662,0.00999757467106122,7.24602704949007e-05
"SLAIN1",0.68845923930575,0.035464661417739,0.0344458700471506,0.00405218813639419,0.124881885913031,0.00639494564143028,0.000578769638281962,0.0392417564049841
"EDNRB-AS1",0.164093593401737,0.0214395118895427,0.00660945139807634,0.000369433080216197,0.0210219239699105,0.0015343363722331,0.000687936442911319,0.0217179230557973
"EDNRB",0.576239468155293,0.122150122301279,0.0739991518633021,0.00297154462000071,0.0991733147892915,0.0133002246713754,0.0296379173557959,0.000290404338387784
"OBI1-AS1",0.0524048095426832,0.000795455628832542,0.00249952283387644,0.000291738838731348,0.00121819730442008,0.000160755397460299,0.000912015833198776,0.00438146260614003
"LINC01069",0.078402784827114,0.00450152253382852,0.00981081424171748,0.00204530348842935,0.00415491545752156,5.88727737671491e-06,0.00114890414775193,0.000201886174733268
"POU4F1",0.0428048918315493,0.0116153719056711,0.00995375087529116,0.00552501631063684,0.00533461501626142,0.0176164693721503,0.00091000854746115,0.00101659279104771
"OBI1",0.275360317250317,0.00833442133352236,0.0307757815533605,0.000429824337810913,0.0011209389348954,0.00041606674192618,0.193663450338155,0.00318918633520626
"RBM26",2.33711880175316,0.258046386832345,0.375485588335833,0.0528694042455702,0.160292722309152,0.0145422438298404,0.601943204143396,0.031740405054892
"RBM26-AS1",0.156044566159208,0.0490559695919712,0.0498409681101042,0.00655141605835352,0.000620973881204634,0.00524848858193261,0.0174545905844981,0.000531968926553716
"NDFIP2-AS1",0.0941139541479008,0.00639270793056923,0.0125511671595246,0.00609781236065032,0.00864557725337445,0.00264077883095348,0.0186289968828968,0.000772618063282771
"NDFIP2",1.60461056897477,0.384964976343427,0.000173413063975225,0.0749263903216835,0.0175351833746951,0.0167441364983811,0.0363333218964645,0.0198381438859196
"LINC01068",0.188403781409197,0.000883285785113763,0.0185997168519192,0.00199558018673107,0.00928398066362135,0.016184892386284,0.00375364686726609,0.0400120641035562
"AL136442.1",0.0651285123559719,0.000247974693468045,0.00584291760441502,0.00615471648834909,0.00226487557074551,0.00328900504485974,0.00519013743922603,4.890763594112e-05
"LINC00382",0.0195249100842787,0.00255981490608903,0.00407775094120044,0.000633634241786751,0.000130877578874422,0.000510723419699932,0.00323010241389809,0.00235392322347483
"AL158064.1",0.06048743876651,0.00389964936897691,0.00217696195576877,0.0019893780303315,0.000326356866853228,0.00256816023825879,0.0130472673978588,0.000720635944695402
"LINC01080",0.0315446749401316,0.00132682377758098,0.00214142817624996,0.00101291340554033,0.000255823665606947,0.000357149492480335,0.00178579787719624,0.00232263139861022
"AL137781.1",0.0214462136738591,0.00228765925837093,0.0041089330918842,0.00327494544917206,0.00397489022863073,0.00296118696798686,0.00200778750850672,0.000638138950592726
"SPRY2",0.954464896739204,0.0449864910972875,0.140691511071811,0.0171348642761693,0.0975771804282211,0.000127055907572782,0.42606191997776,0.00182498936738273
"AL590807.1",0.117299804377069,0.00841498719957867,0.0119483049075497,0.0113138284539072,0.00924973564289111,0.000940940414084768,0.000299233032652335,3.27960991697296e-09
"LINC00377",0.0387779987674808,0.002878892176994,0.00155610274281681,0.00825969316967656,4.15016350507891e-05,0.00290042163505477,0.00389359847936532,0.00392832490152539
"AL445255.1",0.0167013658467718,0.000966257006951299,0.000172079277938053,5.51520403790917e-06,0.000154772507843237,0.000173040741824337,0.002314736659359,0.000281522553868818
"AL353688.1",0.0178932436767809,0.0119472578582025,0.000531460289932006,6.69118650375999e-05,0.00140112781703561,4.80592817542203e-05,0.000112788055850466,0.000537227769414894
"AL355481.1",0.0244346866062783,0.00295003667296623,0.00312051155726412,0.000754565564020648,5.55702943660918e-06,0.00544270200969477,3.46352214242174e-05,0.00022859877933934
"AL162493.1",0.307067280229678,0.0899563116650182,0.0819996571107429,0.064250588478354,0.0364966675840184,0.0472238167909977,0.0219365072552713,0.0182015785415102
"AL445588.1",0.0164470231747038,0.00788933398156999,0.00422321363046096,0.00386866824489962,0.00208296050653312,0.00721639169116717,0.000213310259711275,0.000626217458865597
"LINC00351",0.0449676511552033,0.00388339721496544,0.00166016230023214,0.00072487264112242,0.0139593387148529,0.0166419087195946,0.0032496185312092,0.0040322069916443
"AL356413.1",0.0362455804015838,0.00155248223095983,0.000493138104673552,2.0193938743418e-06,0.00844134000729246,0.00524523082975348,2.2906956920199e-05,0.0136363693122865
"SLITRK6",0.0546563246187737,0.00242098534235513,0.00412217761314171,1.02930296286274e-05,0.00244468092724937,0.00509658187012318,7.91782212350434e-05,0.0139604646346547
"AL354994.1",0.0568950057525774,0.00500521366290085,0.00161009932737599,1.28230387419492e-06,1.32045665401925e-05,0.00777377718832462,0.00456927798381246,0.00202923505059349
"AL360267.2",0.0370714734583055,0.0021789065402289,0.00161456575921148,7.29466587023886e-05,0.00551395550294487,5.79496051589246e-05,0.000649704521105132,0.00417447634921686
"MIR4500HG",0.0244741434830664,0.000969599609268457,0.00242927349953792,0.00361466668571397,0.00768755830360401,0.00925456031298788,0.00706117124279482,0.000689448515844848
"SLITRK5",0.106079267959969,0.0023803582715809,0.0207717861372081,0.00871124995662775,0.00607065265953999,1.85278650977061e-05,0.0164995393538314,0.000775775762429376
"LINC00373",0.0128000704041509,0.00114145668026477,0.00167979188947509,0.000328850645292533,0.000864993911708911,0.000449374644262424,1.05204046030316e-05,3.50765350987103e-05
"LINC00433",0.0344509917766578,0.00289866232571212,0.00699233611892724,0.00544633373363856,0.0225564661305189,0.00906369098375714,0.00259402332286607,0.0136287238689858
"AL445242.1",0.0369610888485972,0.00792401245740537,0.001215772605756,0.00094465517097575,0.000540487180378246,0.000576097857574176,0.00108788578269126,0.0065061245750675
"LINC00440",0.0698086104667039,0.00100541646628205,0.000318920894970542,2.77455182162711e-06,0.000939556740198189,0.00558438165325637,0.000328786547598714,0.00464622639017032
"LINC02336",0.0520351824610299,0.00878087314734044,0.0048301221378555,0.00190579931522716,0.00626738265052662,0.0012025485198075,3.87376553057095e-07,0.000192570957591176
"LINC00559",0.0351657861192844,0.00329250332343767,0.00410162117447932,0.000205809208075891,0.00510760924724574,0.000345902940757092,0.00142812988483954,0.00313235037335824
"LINC01049",0.0322256863585557,0.0107867412173279,0.00157294625438009,0.000470741913405348,0.00548839839827897,0.00316585331878727,0.00474386668869453,0.00547461450142173
"LINC00379",0.0249823457017073,0.00300784690372424,0.00357367269945286,0.000524146603875231,0.000105078382395263,0.000134458764233791,4.68834208455782e-05,0.000142200249375612
"MIR17HG",0.284992446746812,0.05212624731884,0.0327945386595307,0.0526581971764473,0.0723199095560623,0.101342062553067,0.0014907555722754,0.0654331334440261
"GPC5",0.429730078333923,0.138647330554009,0.0104014312614975,0.0137875554274691,0.0224947375650264,0.000720448158963993,0.187018880581635,1.51710229046031e-05
"AL162456.1",0.0359342737899837,0.0030353816342088,0.00405803726851728,0.00184417390145519,0.000280257994422772,0.00735449043125502,0.000552696227784644,0.000795528343888741
"GPC5-AS2",0.136288033291565,0.0254248355703868,0.0142467684677405,0.0032282996043298,0.00627433049520398,0.000729635388185823,0.108055381332983,0.00183423514645842
"AL356737.2",0.120134383509429,0.0236742631006481,0.0123266937449684,0.00130298421179287,0.00651618015250488,0.00242119464118895,0.0559272745862094,0.000645065488547036
"GPC5-AS1",0.0355424590159137,0.00378874750883718,0.000215742887510473,0.000135370961873438,0.0119349446127903,0.00041130974589576,1.99259122424245e-05,0.0101082982651435
"LINC00363",0.0193284076920985,0.00454537685293799,0.000661293375514571,0.00392228315122534,0.00040940944997514,0.00266506912670605,0.00169901642067538,0.00099644977962221
"AL354811.2",0.0554133668529744,0.004771510114987,0.00156475186623428,0.00465673068273942,0.0104205260653245,0.0183002816128708,0.000674679227008479,0.0247236388577043
